ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
BGSF,2026-02-22,True,7,0,6.29,6.4,missed,,True
BGSF,2026-03-01,True,4,0,6.08,6.17,hit,4.0,True
BGSF,2026-03-08,True,4,0,6.19,6.7,missed,,True
BGSF,2026-03-15,True,6,0,6.4,7.0,missed,,True
BGSF,2026-03-22,True,3,1,6.05,6.38,hit,2.0,True
BGSF,2026-03-29,True,4,1,6.41,6.51,missed,,True
BGSF,2026-04-05,True,4,1,6.34,6.44,missed,,True
BGSF,2026-04-12,False,1,4,6.02,6.22,hit,5.0,True
BGSF,2026-04-19,False,0,3,5.95,6.15,missed,,False
BGSF,2026-04-26,True,4,1,6.39,6.4,missed,,True
BGSF,2026-05-03,False,0,4,5.54,5.81,missed,,True
BGSF,2026-05-10,False,1,4,5.05,5.39,missed,,False
BGSF,2026-05-17,False,0,5,5.06,5.27,missed,,False
BGSF,2026-05-24,False,1,4,5.24,5.38,missed,,True
BGSF,2026-05-31,False,0,5,5.03,5.22,missed,,False
BGSF,2026-06-07,False,1,4,5.15,5.33,missed,,True
BGSF,2026-06-14,False,3,3,4.97,5.24,missed,,False
BGSF,2026-06-21,True,5,0,5.4,5.94,hit,4.0,True
BGSF,2026-06-28,True,6,0,5.97,6.57,missed,,True
BIOX,2025-12-28,False,0,4,1.32,1.38,hit,4.0,True
BIOX,2026-01-04,False,1,3,1.28,1.52,missed,,True
BIOX,2026-01-11,False,0,4,1.26,1.4,missed,,True
BIOX,2026-01-18,False,1,4,1.25,1.38,missed,,True
BIOX,2026-01-25,False,1,4,1.18,1.25,missed,,True
BIOX,2026-02-01,False,1,5,0.84,1.09,missed,,True
BIOX,2026-02-08,False,1,4,0.5,0.59,missed,,False
BIOX,2026-02-15,False,0,5,0.58,0.62,missed,,True
BIOX,2026-02-22,False,1,4,0.59,0.64,missed,,True
BIOX,2026-03-01,False,2,3,0.53,0.57,missed,,True
BIOX,2026-03-08,False,0,5,0.52,0.59,hit,3.0,True
BIOX,2026-03-15,False,1,4,0.5,0.69,missed,,True
BIOX,2026-03-22,False,0,5,0.36,0.41,missed,,False
BIOX,2026-03-29,False,0,5,0.39,0.44,missed,,False
BIOX,2026-04-05,True,3,2,0.54,0.59,missed,,True
BIOX,2026-04-12,True,3,2,0.55,0.57,hit,1.0,True
BIOX,2026-04-19,True,3,1,0.59,0.66,missed,,True
BIOX,2026-04-26,False,2,2,0.44,0.63,missed,,False
BIOX,2026-05-03,False,0,4,0.45,0.5,missed,,False
BIOX,2026-05-10,False,0,3,0.46,0.49,missed,,True
BIOX,2026-05-17,False,0,4,0.41,0.47,missed,,False
BIOX,2026-05-24,False,0,4,0.41,0.45,missed,,False
BIOX,2026-05-31,True,3,2,0.45,0.5,missed,,True
BIOX,2026-06-07,False,1,3,0.42,0.47,missed,,True
BIOX,2026-06-14,False,1,3,0.41,0.44,missed,,True
BIOX,2026-06-21,False,1,5,0.37,0.42,missed,,True
BIOX,2026-06-28,False,0,4,0.3,0.36,missed,,False
BLUWU,2026-03-29,False,1,5,10.2,10.8,missed,,False
BLUWU,2026-04-05,False,1,4,10.4,10.4,hit,3.0,True
BLUWU,2026-04-12,False,1,3,10.38,10.5,missed,,False
BLUWU,2026-04-19,True,3,2,10.5,11.55,missed,,True
BLUWU,2026-04-26,True,3,2,10.5,11.55,missed,,True
BLUWU,2026-05-03,False,2,2,10.4,11.55,missed,,False
BLUWU,2026-05-10,True,3,2,10.5,11.55,missed,,True
BLUWU,2026-05-17,True,3,2,10.5,11.55,missed,,True
BLUWU,2026-05-24,True,3,2,10.5,11.55,missed,,True
BLUWU,2026-05-31,True,3,2,10.5,11.55,hit,4.0,True
BLUWU,2026-06-07,True,8,0,11.7,12.87,missed,,True
BLUWU,2026-06-14,True,4,2,10.6,11.66,missed,,True
BLUWU,2026-06-21,False,2,3,10.5,10.53,missed,,True
BLUWU,2026-06-28,False,2,2,10.5,10.53,missed,,True
BMBL,2025-12-28,False,0,4,3.52,3.62,missed,,False
BMBL,2026-01-04,False,2,2,3.49,3.72,missed,,True
BMBL,2026-01-11,False,1,3,3.46,3.62,missed,,False
BMBL,2026-01-18,False,1,3,3.54,3.71,hit,4.0,True
BMBL,2026-01-25,False,1,3,3.54,3.67,missed,,True
BMBL,2026-02-01,False,0,6,3.35,3.62,missed,,True
BMBL,2026-02-08,False,1,3,2.99,3.23,missed,,True
BMBL,2026-02-15,False,0,4,2.71,2.92,hit,3.0,True
BMBL,2026-02-22,False,2,3,2.69,3.4,missed,,False
BMBL,2026-03-01,False,1,3,2.95,3.23,missed,,False
BMBL,2026-03-08,False,1,3,3.01,3.24,hit,3.0,True
BMBL,2026-03-15,True,5,1,3.77,4.15,missed,,True
BMBL,2026-03-22,True,3,2,3.57,3.8,missed,,True
BMBL,2026-03-29,False,0,3,2.8,3.39,missed,,False
BMBL,2026-04-05,False,2,2,3.24,3.39,missed,,False
BMBL,2026-04-12,False,1,3,3.4,3.49,missed,,False
BMBL,2026-04-19,True,6,0,4.26,4.4,hit,1.0,True
BMBL,2026-04-26,True,4,1,4.27,4.36,missed,,True
BMBL,2026-05-03,True,5,0,4.16,4.23,hit,1.0,True
BMBL,2026-05-10,False,2,3,3.39,4.4,missed,,True
BMBL,2026-05-17,False,0,5,3.14,3.4,missed,,True
BMBL,2026-05-24,False,1,4,2.99,3.12,missed,,False
BMBL,2026-05-31,False,0,4,3.17,3.31,missed,,True
BMBL,2026-06-07,False,0,4,2.84,3.12,missed,,True
BMBL,2026-06-14,False,1,4,2.67,2.77,missed,,False
BMBL,2026-06-21,False,2,3,2.88,3.11,hit,5.0,True
BMBL,2026-06-28,True,4,1,3.04,3.19,hit,1.0,True
BNT,2025-12-28,True,4,0,46.66,46.95,hit,4.0,True
BNT,2026-01-04,True,4,0,46.53,47.75,hit,1.0,True
BNT,2026-01-11,True,4,0,48.23,49.25,missed,,True
BNT,2026-01-18,True,3,1,47.17,47.73,missed,,True
BNT,2026-01-25,True,3,1,46.88,48.75,missed,,True
BNT,2026-02-01,False,2,3,45.48,47.28,missed,,True
BNT,2026-02-08,False,1,3,43.65,45.14,missed,,False
BNT,2026-02-15,True,3,1,47.45,48.49,missed,,True
BNT,2026-02-22,False,2,2,45.77,46.5,missed,,True
BNT,2026-03-01,False,0,4,44.27,46.45,missed,,True
BNT,2026-03-08,False,0,5,42.16,43.93,missed,,True
BNT,2026-03-15,False,0,5,40.12,41.57,missed,,False
BNT,2026-03-22,False,1,5,40.63,41.94,missed,,True
BNT,2026-03-29,False,0,4,40.54,41.76,missed,,False
BNT,2026-04-05,True,3,2,41.91,42.13,hit,2.0,True
BNT,2026-04-12,True,3,2,42.67,43.46,hit,1.0,True
BNT,2026-04-19,True,4,0,46.82,51.5,missed,,True
BNT,2026-04-26,True,5,0,45.44,45.85,missed,,True
BNT,2026-05-03,True,4,1,45.21,45.74,hit,1.0,True
BNT,2026-05-10,True,4,0,46.88,51.56,missed,,True
BNT,2026-05-17,True,4,2,45.4,45.5,hit,5.0,True
BNT,2026-05-24,True,4,1,45.26,45.5,hit,1.0,True
BNT,2026-05-31,False,1,2,45.34,46.39,missed,,True
BNT,2026-06-07,False,1,2,44.2,45.27,missed,,False
BNT,2026-06-14,True,3,2,45.04,45.25,hit,1.0,True
BNT,2026-06-21,False,1,3,44.23,45.75,missed,,True
BNT,2026-06-28,False,0,4,42.53,43.54,missed,,False
BNTX,2025-12-28,False,2,3,94.5,95.91,missed,,False
BNTX,2026-01-04,True,3,1,96.69,106.36,missed,,True
BNTX,2026-01-11,True,3,1,99.85,109.83,missed,,True
BNTX,2026-01-18,True,5,0,109.0,119.9,missed,,True
BNTX,2026-01-25,True,4,1,115.98,122.23,missed,,True
BNTX,2026-02-01,True,4,1,113.75,117.59,missed,,True
BNTX,2026-02-08,False,2,3,104.31,107.89,missed,,False
BNTX,2026-02-15,False,2,2,104.39,108.33,missed,,False
BNTX,2026-02-22,True,4,1,110.14,111.86,missed,,True
BNTX,2026-03-01,True,4,1,110.23,121.25,missed,,True
BNTX,2026-03-08,False,2,3,99.62,102.0,missed,,True
BNTX,2026-03-15,False,1,4,88.76,100.31,missed,,True
BNTX,2026-03-22,False,1,4,88.18,89.91,missed,,True
BNTX,2026-03-29,False,1,6,85.68,86.0,missed,,False
BNTX,2026-04-05,True,3,2,91.18,91.5,hit,2.0,True
BNTX,2026-04-12,True,4,1,95.5,105.05,hit,5.0,True
BNTX,2026-04-19,True,6,0,102.92,103.24,hit,1.0,True
BNTX,2026-04-26,True,3,1,105.46,108.42,missed,,True
BNTX,2026-05-03,False,1,3,91.5,104.74,missed,,False
BNTX,2026-05-10,False,1,2,91.5,96.46,missed,,True
BNTX,2026-05-17,False,1,3,89.55,92.94,missed,,True
BNTX,2026-05-24,True,3,2,92.14,94.0,hit,3.0,True
BNTX,2026-05-31,True,3,1,95.95,105.54,missed,,True
BNTX,2026-06-07,False,0,3,88.08,90.81,missed,,True
BNTX,2026-06-14,True,4,2,90.54,90.99,hit,2.0,True
BNTX,2026-06-21,True,3,2,90.89,91.5,hit,5.0,True
BNTX,2026-06-28,True,4,1,91.22,91.5,hit,1.0,True
BPYPN,2025-12-28,True,4,0,12.88,13.2,missed,,True
BPYPN,2026-01-04,True,6,0,12.96,13.2,missed,,True
BPYPN,2026-01-11,False,2,2,12.62,12.81,missed,,False
BPYPN,2026-01-18,True,5,0,12.93,13.3,missed,,True
BPYPN,2026-01-25,True,4,0,13.03,13.04,hit,1.0,True
BPYPN,2026-02-01,True,5,0,13.18,13.3,missed,,True
BPYPN,2026-02-08,True,6,0,13.09,13.14,hit,3.0,True
BPYPN,2026-02-15,True,3,1,13.18,13.2,hit,1.0,True
BPYPN,2026-02-22,True,5,1,13.32,13.5,hit,5.0,True
BPYPN,2026-03-01,True,5,1,13.44,13.56,missed,,True
BPYPN,2026-03-08,True,3,2,13.35,13.58,missed,,True
BPYPN,2026-03-15,True,3,2,13.31,13.52,missed,,True
BPYPN,2026-03-22,False,0,5,12.77,13.18,missed,,False
BPYPN,2026-03-29,False,1,4,12.82,13.07,missed,,False
BPYPN,2026-04-05,True,5,0,13.51,13.59,missed,,True
BPYPN,2026-04-12,False,2,2,13.18,13.4,missed,,False
BPYPN,2026-04-19,True,5,0,13.57,13.8,missed,,True
BPYPN,2026-04-26,True,6,0,13.58,13.65,missed,,True
BPYPN,2026-05-03,True,4,0,13.62,13.64,hit,2.0,True
BPYPN,2026-05-10,True,4,0,13.68,13.72,missed,,True
BPYPN,2026-05-17,False,1,3,13.56,13.61,hit,2.0,True
BPYPN,2026-05-24,False,2,2,13.46,13.62,missed,,False
BPYPN,2026-05-31,False,2,3,13.54,13.63,missed,,False
BPYPN,2026-06-07,True,4,0,13.63,13.66,hit,2.0,True
BPYPN,2026-06-14,True,6,0,13.95,14.0,missed,,True
BPYPN,2026-06-21,True,4,1,13.78,13.93,hit,5.0,True
BPYPN,2026-06-28,True,5,1,13.9,13.94,missed,,True
BRCC,2025-12-28,False,1,4,1.19,1.23,missed,,True
BRCC,2026-01-04,False,1,3,1.09,1.13,missed,,True
BRCC,2026-01-11,False,0,5,0.98,1.05,missed,,True
BRCC,2026-01-18,False,1,4,0.94,1.04,missed,,True
BRCC,2026-01-25,False,0,5,0.95,1.01,missed,,True
BRCC,2026-02-01,False,0,5,0.8,0.86,missed,,True
BRCC,2026-02-08,False,1,4,0.71,0.9,missed,,True
BRCC,2026-02-15,False,1,5,0.68,0.73,missed,,True
BRCC,2026-02-22,False,1,4,0.67,0.7,missed,,True
BRCC,2026-03-01,False,0,5,0.63,0.66,missed,,False
BRCC,2026-03-08,True,4,2,0.78,0.8,hit,1.0,True
BRCC,2026-03-15,True,3,2,0.91,0.93,hit,1.0,True
BRCC,2026-03-22,False,2,3,0.84,0.89,missed,,True
BRCC,2026-03-29,False,1,4,0.71,0.77,missed,,False
BRCC,2026-04-05,False,2,2,0.77,0.8,missed,,False
BRCC,2026-04-12,True,4,0,0.81,0.82,hit,1.0,True
BRCC,2026-04-19,True,3,0,0.88,0.93,hit,1.0,True
BRCC,2026-04-26,True,7,0,1.16,1.17,missed,,True
BRCC,2026-05-03,True,4,1,1.09,1.12,hit,1.0,True
BRCC,2026-05-10,True,5,0,1.3,1.31,hit,2.0,True
BRCC,2026-05-17,True,6,0,1.6,1.61,hit,1.0,True
BRCC,2026-05-24,True,4,1,1.72,1.84,missed,,True
BRCC,2026-05-31,True,4,2,1.64,1.8,missed,,True
BRCC,2026-06-07,False,2,4,1.17,1.45,missed,,False
BRCC,2026-06-14,True,4,1,1.36,1.75,missed,,True
BRCC,2026-06-21,False,2,3,1.28,1.34,missed,,True
BRCC,2026-06-28,True,3,1,1.3,1.3,missed,,True
BRKR,2025-12-28,True,3,1,47.9,48.4,hit,4.0,True
BRKR,2026-01-04,True,4,0,48.0,54.0,hit,4.0,True
BRKR,2026-01-11,True,6,0,54.33,56.5,missed,,True
BRKR,2026-01-18,True,3,1,48.28,49.97,hit,1.0,True
BRKR,2026-01-25,True,3,2,50.21,53.08,missed,,True
BRKR,2026-02-01,False,0,3,43.01,45.84,missed,,True
BRKR,2026-02-08,False,1,4,39.95,42.6,missed,,True
BRKR,2026-02-15,False,0,5,35.18,40.02,missed,,False
BRKR,2026-02-22,False,0,5,37.9,39.6,missed,,False
BRKR,2026-03-01,False,0,4,39.75,41.75,missed,,True
BRKR,2026-03-08,False,0,4,36.59,39.4,missed,,True
BRKR,2026-03-15,False,1,6,33.67,36.22,missed,,True
BRKR,2026-03-22,False,0,5,33.04,34.31,missed,,False
BRKR,2026-03-29,False,0,4,33.69,36.14,missed,,False
BRKR,2026-04-05,True,3,2,36.73,39.5,missed,,True
BRKR,2026-04-12,False,2,2,36.87,38.64,missed,,False
BRKR,2026-04-19,True,4,0,40.66,44.73,missed,,True
BRKR,2026-04-26,False,2,3,34.42,37.0,missed,,True
BRKR,2026-05-03,True,2,1,36.76,37.49,hit,1.0,True
BRKR,2026-05-10,True,4,0,44.12,44.43,hit,1.0,True
BRKR,2026-05-17,True,3,1,42.84,44.82,hit,3.0,True
BRKR,2026-05-24,True,4,0,45.65,50.22,hit,2.0,True
BRKR,2026-05-31,True,7,0,58.84,64.72,missed,,True
BRKR,2026-06-07,True,4,1,56.34,63.21,missed,,True
BRKR,2026-06-14,True,3,1,54.18,56.02,hit,3.0,True
BRKR,2026-06-21,True,4,1,57.18,61.0,missed,,True
BRKR,2026-06-28,True,4,1,60.91,62.31,missed,,True
BRLS,2025-12-28,False,2,4,1.62,1.71,missed,,False
BRLS,2026-01-04,False,1,3,1.7,2.13,missed,,True
BRLS,2026-01-11,False,2,2,1.53,1.65,missed,,True
BRLS,2026-01-18,False,0,5,1.02,1.21,missed,,True
BRLS,2026-01-25,False,0,4,0.98,1.1,missed,,True
BRLS,2026-02-01,False,1,3,0.91,1.05,hit,5.0,True
BRLS,2026-02-08,False,0,5,0.65,0.91,missed,,False
BRLS,2026-02-15,False,2,2,1.42,1.78,hit,5.0,True
BRLS,2026-02-22,True,2,1,1.6,1.76,hit,1.0,True
BRLS,2026-03-01,True,4,0,1.65,1.68,hit,3.0,True
BRLS,2026-03-08,True,4,1,1.69,1.7,missed,,True
BRLS,2026-03-15,False,1,4,1.58,1.8,missed,,False
BRLS,2026-03-22,False,2,2,1.53,1.71,missed,,True
BRLS,2026-03-29,False,0,5,1.39,1.53,missed,,False
BRLS,2026-04-05,False,0,4,1.3,1.5,missed,,True
BRLS,2026-04-12,False,2,3,1.45,1.5,missed,,True
BRLS,2026-04-19,False,1,2,0.89,0.98,missed,,False
BRLS,2026-04-26,False,0,4,0.87,0.95,missed,,False
BRLS,2026-05-03,True,4,1,1.66,1.98,missed,,True
BRLS,2026-05-10,False,2,2,1.45,1.65,missed,,True
BRLS,2026-05-17,False,2,2,1.31,1.4,missed,,False
BRLS,2026-05-24,True,4,1,1.43,1.47,hit,3.0,True
BRLS,2026-05-31,True,4,0,1.48,2.05,missed,,True
BRLS,2026-06-07,True,5,0,1.57,1.62,missed,,True
